run_id,campaign_id,configuration,repo,scenario,repetition,finding_id,ground_truth_id,method,branch_created,pr_created,tests_returncode,human_review_required,status,time_to_patch_pr_seconds,time_to_green_patch_seconds
20260713T231739352281Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_docker_misconfiguration,docker_misconfiguration,3,20260713T231739352281Z_C5_SecFlowOps_full_gamma_docker_misconfiguration_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231819014261Z_C0_BuildOnly_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231819257038Z_C1_NonBlockingScanning_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231838510758Z_C2_AutoScanning_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231857705262Z_C3_PolicyOnly_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231917079761Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,20260713T231917079761Z_C4_AgentsOnly_full_gamma_k8s_misconfiguration_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231956896138Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_k8s_misconfiguration,k8s_misconfiguration,3,20260713T231956896138Z_C5_SecFlowOps_full_gamma_k8s_misconfiguration_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232034966406Z_C0_BuildOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T232035212356Z_C1_NonBlockingScanning_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T232055259146Z_C2_AutoScanning_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T232115438086Z_C3_PolicyOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_multi_layer,multi_layer,3,20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T232134217936Z_C4_AgentsOnly_full_gamma_multi_layer_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_multi_layer,multi_layer,3,20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T232212605152Z_C5_SecFlowOps_full_gamma_multi_layer_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
